rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,694673,Abimelec Ortiz,WSH,TEX,2026-08-19T00:05:00Z,Pre-Game,2,Cal Quantrill,615698,R,72.0,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",86.2,47.3,42.1,100.0,80.0,94.1,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 12.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.0,50.0,92.5,102.3894,0.672,0.38,0.41,76.3,68.8,53.3,40.0,5.0,0.4,9.14,38.0,88.93,0.4484,0.1877,28.94,None,74,Globe Life Field,
2,808959,Munetaka Murakami,CWS,CHC,2026-08-19T00:05:00Z,Pre-Game,2,Kevin Gausman,592332,R,71.2,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.8,40.3,69.3,100.0,80.0,45.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 18.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,21.2,60.3,94.3,104.7557,0.512,0.294,0.37,74.8,50.2,41.3,39.7,28.0,0.306,7.66,39.86,88.67,0.4014,0.1571,26.51,Out To CF,77,Wrigley Field,
3,660271,Shohei Ohtani,LAD,COL,2026-08-19T00:40:00Z,Pre-Game,1,Ryan Feltner,663372,R,71.1,Tier 2,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",81.5,46.1,58.2,93.2,80.0,83.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 13.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.74,54.43,93.92,104.4967,0.6014,0.3113,0.4145,74.96,53.01,46.35,32.48,36.8,0.2847,8.86,38.08,88.25,0.4449,0.194,29.02,In From RF,85,Coors Field,
4,621566,Matt Olson,ATL,MIN,2026-08-18T23:40:00Z,Pre-Game,3,Zebby Matthews,805673,R,69.9,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",67.7,55.2,72.6,96.6,80.0,53.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.1% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,15.38,50.99,92.74,103.8436,0.5151,0.2664,0.3628,74.53,47.82,37.79,33.06,33.9,0.2652,11.09,40.69,90.18,0.4421,0.183,27.66,Out To RF,83,Target Field,
5,670541,Yordan Alvarez,HOU,LAA,2026-08-19T00:10:00Z,Pre-Game,2,George Klassen,691946,R,69.1,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.2,52.9,41.1,100.0,80.0,37.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 13.0% barrel, 2.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.53,53.25,94.56,105.008,0.6414,0.3259,0.4406,76.1,61.66,41.86,36.52,27.0,0.2564,13.0,41.3,89.9,0.433,0.164,21.7,None,72,Daikin Park,
6,686948,Drake Baldwin,ATL,MIN,2026-08-18T23:40:00Z,Pre-Game,1,Zebby Matthews,805673,R,64.9,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",56.9,55.2,72.6,93.2,80.0,35.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,0,Contact streak: 10/28 over last 7 games,"platoon edge; pitcher baseline 11.1% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.61,51.0,91.7,102.3953,0.4968,0.2178,0.3691,75.16,54.83,32.15,24.55,19.7,0.181,11.09,40.69,90.18,0.4421,0.183,27.66,Out To RF,83,Target Field,
7,660670,Ronald Acuña Jr.,ATL,MIN,2026-08-18T23:40:00Z,Pre-Game,2,Zebby Matthews,805673,R,64.5,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",60.3,55.2,72.6,100.0,50.0,39.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","same-side matchup; pitcher baseline 11.1% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.09,47.46,91.02,102.7022,0.5042,0.2454,0.3781,76.05,62.81,36.79,28.79,15.4,0.2035,11.09,40.69,90.18,0.4421,0.183,27.66,Out To RF,83,Target Field,
8,677800,Wilyer Abreu,BOS,AZ,2026-08-18T23:10:00Z,Warmup,3,Merrill Kelly,518876,R,64.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",55.3,66.2,39.2,96.6,80.0,72.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.7% barrel, 24.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.93,44.48,90.24,101.4653,0.4883,0.2313,0.3518,73.89,38.73,38.11,37.24,22.0,0.2164,11.68,44.48,90.27,0.5157,0.2293,26.5,In From RF,77,Fenway Park,
9,571970,Max Muncy,LAD,COL,2026-08-19T00:40:00Z,Pre-Game,4,Ryan Feltner,663372,R,63.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.0,46.1,58.2,94.9,80.0,84.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 13.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.95,47.58,90.74,101.4977,0.4851,0.2464,0.3572,71.38,14.9,53.04,35.37,23.2,0.2424,8.86,38.08,88.25,0.4449,0.194,29.02,In From RF,85,Coors Field,
10,575929,Willson Contreras,BOS,AZ,2026-08-18T23:10:00Z,Warmup,4,Merrill Kelly,518876,R,61.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",58.6,66.2,39.2,94.9,50.0,49.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.7% barrel, 24.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.04,46.2,90.32,102.8905,0.4964,0.238,0.3748,76.77,68.8,44.77,29.54,23.5,0.2334,11.68,44.48,90.27,0.5157,0.2293,26.5,In From RF,77,Fenway Park,
