rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,656941,Kyle Schwarber,PHI,LAA,2026-08-30T02:07:00Z,Pre-Game,1,Ryan Johnson,696270,R,69.2,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",77.1,47.7,55.2,93.2,80.0,74.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 12.4 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.56,53.58,93.18,104.3262,0.5257,0.2833,0.3779,77.16,75.56,54.49,33.25,44.8,0.2971,9.69,37.26,87.89,0.4437,0.1868,33.81,R To L,85,Angel Stadium,
2,624413,Pete Alonso,BAL,ATH,2026-08-30T02:05:00Z,Pre-Game,2,Jack Perkins,678022,R,66.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",73.1,39.9,67.4,100.0,50.0,85.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.1% barrel, 13.1 HR allowed",EV profile; pitcher allows elevated contact,15.47,56.29,93.99,104.2977,0.5566,0.2745,0.3909,74.78,48.79,36.15,30.67,33.8,0.2408,9.11,36.44,87.8,0.3769,0.1489,33.75,Out To LF,77,Sutter Health Park,
3,547180,Bryce Harper,PHI,LAA,2026-08-30T02:07:00Z,Pre-Game,3,Ryan Johnson,696270,R,61.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",52.7,47.7,55.2,96.6,80.0,74.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 12.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.67,45.47,90.67,101.9261,0.5018,0.2282,0.3855,74.1,44.8,37.49,27.52,27.0,0.2344,9.69,37.26,87.89,0.4437,0.1868,33.81,R To L,85,Angel Stadium,
4,687952,Christian Encarnacion-Strand,BAL,ATH,2026-08-30T02:05:00Z,Pre-Game,4,Jack Perkins,678022,R,59.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",59.4,39.9,67.4,94.9,50.0,46.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,1,"Last 7 games: 9/29, 1 HR","same-side matchup; pitcher baseline 9.1% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.53,43.58,91.05,102.0981,0.5079,0.2612,0.3322,73.74,37.88,44.48,29.23,6.7,0.2229,9.11,36.44,87.8,0.3769,0.1489,33.75,Out To LF,77,Sutter Health Park,
5,682998,Corbin Carroll,AZ,SF,2026-08-30T02:05:00Z,Pre-Game,2,Yunior Marte,805074,R,58.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.2,41.2,47.8,100.0,80.0,24.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.89,49.06,91.89,102.5288,0.473,0.2173,0.3552,75.16,53.98,43.17,30.46,22.6,0.2512,,,,,,,Out To CF,59,Oracle Park,
6,545361,Mike Trout,LAA,PHI,2026-08-30T02:07:00Z,Pre-Game,2,Cristopher Sánchez,650911,L,58.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",61.1,31.9,55.2,100.0,78.0,24.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","platoon edge; pitcher baseline 6.8% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.94,46.78,90.27,102.879,0.4887,0.2418,0.3741,74.63,47.77,37.0,32.82,21.8,0.1958,6.82,41.34,89.21,0.3548,0.1207,16.41,R To L,85,Angel Stadium,
7,805811,Bryce Eldridge,SF,AZ,2026-08-30T02:05:00Z,Pre-Game,3,Mitch Bratt,683352,L,58.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",70.5,30.0,47.8,96.6,50.0,48.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 5.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,16.04,57.53,93.5,103.3222,0.4827,0.2519,0.3573,73.0,28.71,38.97,37.68,10.5,0.1574,7.4,34.4,87.2,0.365,0.139,32.0,Out To CF,59,Oracle Park,
8,646240,Rafael Devers,SF,AZ,2026-08-30T02:05:00Z,Pre-Game,2,Mitch Bratt,683352,L,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.1,30.0,47.8,100.0,50.0,94.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 5.0 HR allowed",EV profile; pitcher allows elevated contact,12.5,52.11,92.94,103.0478,0.459,0.2245,0.3397,71.81,20.3,33.77,33.6,30.8,0.2333,7.4,34.4,87.2,0.365,0.139,32.0,Out To CF,59,Oracle Park,
9,663457,Lars Nootbaar,AZ,SF,2026-08-30T02:05:00Z,Pre-Game,1,Yunior Marte,805074,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.6,41.2,47.8,93.2,80.0,68.7,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.13,49.58,91.58,101.6556,0.4266,0.1837,0.3338,73.26,36.52,38.49,28.27,7.4,0.1291,,,,,,,Out To CF,59,Oracle Park,
10,694212,Samuel Basallo,BAL,ATH,2026-08-30T02:05:00Z,Pre-Game,5,Jack Perkins,678022,R,55.7,Longshot,Watch List,"Strong Barrel, Platoon Edge",47.9,39.9,67.4,86.4,80.0,19.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,1,"Last 7 games: 3/24, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.7,44.05,90.22,102.229,0.4275,0.1973,0.3113,74.8,49.21,42.04,28.84,13.1,0.1902,9.11,36.44,87.8,0.3769,0.1489,33.75,Out To LF,77,Sutter Health Park,
